MouseID,Lifespan.Zsc
DEH_53.4,-0.968978613
DEH_53.5,-0.155064117
DEH_84.4,0.766287093
DEH_33.6,0.34630721299999995
DEH_33.7,0.359329845
DEH_33.8,1.065807627
DEH_126.4,1.098364207
DEH_42.4,0.229103525
DEH_42.5,0.8900020959999999
DEH_42.6,0.776054067
DEH_77.8,-0.22994425
DEH_18.4,0.398397741
DEH_18.5,1.990414495
DEH_18.9,0.238870499
DEH_162.7,-0.435050703
DEH_162.8,1.82112028
DEH_162.9,0.701173933
DEH_101.9,-1.392214151
DEH_101.10,0.649083405
DEH_101.11,0.9551152559999999
DEH_119.8,1.2123122370000001
DEH_119.9,0.414676031
DEH_119.10,-0.321102674
DEH_99.8,-1.9554429819999999
DEH_99.9,1.511832771
DEH_99.10,0.603504194
DEH_88.5,0.691406959
DEH_88.9,1.342538556
DEH_88.10,2.026226733
DEH_94.9,0.4635109
DEH_94.10,-0.5001638629999999
DEH_94.11,0.96488223
DEH_49.7,1.052784995
DEH_49.8,0.281194053
DEH_49.9,1.043018022
DEH_49.10,0.01097444
DEH_57.8,0.942092624
DEH_57.9,0.821633279
DEH_57.10,0.596992878
DEH_26.6,-0.519697811
DEH_26.7,2.101106866
DEH_19.9,-0.604344919
DEH_2.1,-1.187107698
DEH_34.7,-0.8094513720000001
DEH_34.8,0.802099331
DEH_34.9,-1.6135988940000001
DEH_166.7,0.54490235
DEH_166.8,1.225334869
DEH_166.9,-0.9103767690000001
DEH_156.6,0.212825235
DEH_156.7,-0.46109596700000005
DEH_141.6,-0.8615418990000001
DEH_160.7,-0.249478198
DEH_160.8,2.078317261
DEH_160.9,0.258404447
DEH_115.6,-0.741082554
DEH_53.6,2.081572919
DEH_84.5,0.02725273
DEH_84.6,0.5058344539999999
DEH_74.9,-2.043345748
DEH_74.10,1.196033947
DEH_74.11,1.72345054
DEH_127.10,-1.336867965
DEH_127.11,-0.076928325
DEH_127.12,1.544389351
DEH_124.9,0.014230098
DEH_124.10,0.876979464
DEH_124.11,-1.0340917729999999
DEH_14.8,-0.171342407
DEH_14.9,-0.005303849
DEH_14.10,0.317006291
DEH_30.7,0.710940907
DEH_30.8,0.18026865600000003
DEH_30.9,0.183524314
DEH_59.7,0.212825235
DEH_59.8,0.805354989
DEH_59.9,-0.64992413
DEH_152.4,-1.372680203
DEH_152.5,0.24212615699999998
DEH_152.6,-1.281521779
DEH_126.5,-0.646668472
DEH_136.4,0.281194053
DEH_47.9,0.349562871
DEH_47.10,1.130920787
DEH_47.11,1.3783507940000002
DEH_11.5,-0.545743075
DEH_11.6,0.642572089
DEH_164.7,-0.776894792
DEH_164.8,0.639316431
DEH_27.4,-0.526209127
DEH_27.5,0.017485756
DEH_142.7,1.371839478
DEH_75.5,-1.90986377
DEH_75.10,0.440721294
DEH_46.4,0.203058262
DEH_46.5,-0.301568726
DEH_68.9,1.371839478
DEH_120.10,-1.10246059
DEH_144.7,-0.73131558
DEH_78.10,-1.20013033
DEH_45.9,-0.0020481920000000003
